timestamp,msg,proto,src,srcport,dst,dstport,ethsrc,ethdst,ethlen,tcpflags,tcpseq,tcpack,tcplen,tcpwindow,ttl,tos,id,dgmlen,iplen,icmptype,icmpcode,icmpid,icmpseq
05/11-03:18:45.264422 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,61489.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11408,202,206848,,,,
05/11-03:18:46.262518 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,61489.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11409,202,206848,,,,
05/11-03:18:47.260984 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,61489.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11410,202,206848,,,,
05/11-03:21:48.339793 ,ICMP PING NMAP,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,46,0,54779,28,28672,8.0,0.0,10433.0,0.0
05/11-03:21:48.339793 ,ICMP PING,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,46,0,54779,28,28672,8.0,0.0,10433.0,0.0
05/11-03:21:48.340000 ,ICMP Timestamp Request,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x36,,,,,,50,0,24120,40,40960,13.0,0.0,831.0,0.0
05/11-03:21:48.340722 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0x3C,,,,,,128,0,18239,28,28672,0.0,0.0,10433.0,0.0
05/11-03:21:51.525526 ,ICMP PING undefined code,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0xA2,,,,,,55,0,61341,148,151552,8.0,9.0,59260.0,295.0
05/11-03:21:51.526263 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0xA2,,,,,,128,0,18404,148,151552,0.0,0.0,59260.0,295.0
05/11-03:21:51.551461 ,ICMP PING,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0xC0,,,,,,51,4,7263,178,182272,8.0,0.0,59261.0,296.0
05/11-03:21:51.552160 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0xC0,,,,,,128,0,18405,178,182272,0.0,0.0,59261.0,296.0
05/11-03:21:51.754724 ,SCAN nmap XMAS,TCP,192.168.147.128,54509.0,192.168.242.1,9.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0xF93BC935,0x58314DF4,40.0,0xFFFF,48,0,57807,60,61440,,,,
05/11-03:21:52.057156 ,SCAN nmap XMAS,TCP,192.168.147.128,54509.0,192.168.242.1,9.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0xF93BC935,0x58314DF4,40.0,0xFFFF,39,0,19551,60,61440,,,,
05/11-03:21:52.358756 ,SCAN nmap XMAS,TCP,192.168.147.128,54509.0,192.168.242.1,9.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0xF93BC935,0x58314DF4,40.0,0xFFFF,49,0,49761,60,61440,,,,
05/11-03:21:52.661372 ,SCAN nmap XMAS,TCP,192.168.147.128,54509.0,192.168.242.1,9.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0xF93BC935,0x58314DF4,40.0,0xFFFF,44,0,57573,60,61440,,,,
05/11-03:22:43.618627 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51679.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11415,202,206848,,,,
05/11-03:22:44.616731 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51679.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11416,202,206848,,,,
05/11-03:22:45.614681 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51679.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11417,202,206848,,,,
05/11-03:22:46.613272 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51679.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11418,202,206848,,,,
05/11-03:24:43.297110 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,52959.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11419,202,206848,,,,
05/11-03:24:44.296545 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,52959.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11420,202,206848,,,,
05/11-03:24:45.294687 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,52959.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11421,202,206848,,,,
05/11-03:24:46.292328 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,52959.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11422,202,206848,,,,
05/11-03:42:03.854911 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,49727.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11471,202,206848,,,,
05/11-03:42:03.854934 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,49727.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11472,202,206848,,,,
05/11-03:42:03.854950 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,49727.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11473,202,206848,,,,
05/11-03:42:03.854963 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,49727.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11474,202,206848,,,,
05/11-03:42:05.314596 ,BAD-TRAFFIC same SRC/DST,,::,,ff02::16,,00:0C:29:3F:CA:52,33:33:00:00:00:16,0x5A,,,,,,1,0,256,36,36864,143.0,0.0,0.0,1.0
05/11-03:42:05.332493 ,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68.0,255.255.255.255,67.0,00:0C:29:3F:CA:52,FF:FF:FF:FF:FF:FF,0x156,,,,,,128,16,0,328,73732,,,,
05/11-03:42:05.498640 ,BAD-TRAFFIC same SRC/DST,,::,,ff02::16,,00:0C:29:3F:CA:52,33:33:00:00:00:16,0x5A,,,,,,1,0,256,36,36864,143.0,0.0,0.0,1.0
05/11-03:42:06.023136 ,BAD-TRAFFIC same SRC/DST,,::,,ff02::1:ff3f:ca52,,00:0C:29:3F:CA:52,33:33:FF:3F:CA:52,0x56,,,,,,255,0,0,32,32768,135.0,0.0,0.0,0.0
05/11-03:42:30.488659 ,ICMP PING NMAP,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,41,0,52112,28,28672,8.0,0.0,13031.0,0.0
05/11-03:42:30.488659 ,ICMP PING,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,41,0,52112,28,28672,8.0,0.0,13031.0,0.0
05/11-03:42:30.488849 ,ICMP Timestamp Request,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x36,,,,,,49,0,4767,40,40960,13.0,0.0,58214.0,0.0
05/11-03:42:30.489553 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0x3C,,,,,,128,0,18450,28,28672,0.0,0.0,13031.0,0.0
05/11-03:42:33.476042 ,ICMP PING undefined code,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0xA2,,,,,,46,0,56283,148,151552,8.0,9.0,46079.0,295.0
05/11-03:42:33.502000 ,ICMP PING,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0xC0,,,,,,38,4,49874,178,182272,8.0,0.0,46080.0,296.0
05/11-03:42:33.641319 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0xA2,,,,,,128,0,18567,148,151552,0.0,0.0,46079.0,295.0
05/11-03:42:33.641967 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0xC0,,,,,,128,0,18568,178,182272,0.0,0.0,46080.0,296.0
05/11-03:42:33.930598 ,SCAN nmap XMAS,TCP,192.168.147.128,59451.0,192.168.242.1,23.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0x5A029DCE,0x5A2F213C,40.0,0xFFFF,42,0,11040,60,61440,,,,
05/11-03:42:33.955807 ,ICMP PING undefined code,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0xA2,,,,,,51,0,43048,148,151552,8.0,9.0,46079.0,295.0
05/11-03:42:33.956384 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0xA2,,,,,,128,0,18580,148,151552,0.0,0.0,46079.0,295.0
05/11-03:42:33.981439 ,ICMP PING,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0xC0,,,,,,41,4,6118,178,182272,8.0,0.0,46080.0,296.0
05/11-03:42:33.982046 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0xC0,,,,,,128,0,18581,178,182272,0.0,0.0,46080.0,296.0
05/11-03:42:35.082804 ,SCAN nmap XMAS,TCP,192.168.147.128,59451.0,192.168.242.1,23.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0x5A029DCE,0x5A2F213C,40.0,0xFFFF,53,0,51042,60,61440,,,,
05/11-03:42:36.584645 ,SCAN nmap XMAS,TCP,192.168.147.128,59451.0,192.168.242.1,23.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0x5A029DCE,0x5A2F213C,40.0,0xFFFF,48,0,55416,60,61440,,,,
05/11-03:42:38.088057 ,SCAN nmap XMAS,TCP,192.168.147.128,59451.0,192.168.242.1,23.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x4A,**U*P**F,0x5A029DCE,0x5A2F213C,40.0,0xFFFF,59,0,50827,60,61440,,,,
05/11-03:43:59.476235 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,62345.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11475,202,206848,,,,
05/11-03:44:00.474566 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,62345.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11476,202,206848,,,,
05/11-03:44:01.472548 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,62345.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11477,202,206848,,,,
05/11-03:44:02.470550 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,62345.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11478,202,206848,,,,
05/11-03:45:59.150281 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,65504.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11479,202,206848,,,,
05/11-03:46:00.148678 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,65504.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11480,202,206848,,,,
05/11-03:46:01.146477 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,65504.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11481,202,206848,,,,
05/11-03:46:02.144344 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,65504.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11482,202,206848,,,,
05/11-03:47:02.480420 ,ICMP PING NMAP,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,43,0,43158,28,28672,8.0,0.0,59166.0,0.0
05/11-03:47:02.480420 ,ICMP PING,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,43,0,43158,28,28672,8.0,0.0,59166.0,0.0
05/11-03:47:02.480613 ,ICMP Timestamp Request,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x36,,,,,,37,0,32436,40,40960,13.0,0.0,52805.0,0.0
05/11-03:47:02.481303 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0x3C,,,,,,128,0,18698,28,28672,0.0,0.0,59166.0,0.0
05/11-03:47:03.730715 ,SNMP AgentX/tcp request,TCP,192.168.147.128,53417.0,192.168.242.1,705.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x3A,******S*,0x3DF4374,0x0,24.0,0x400,56,0,60894,44,45056,,,,
05/11-03:47:03.730829 ,SNMP request tcp,TCP,192.168.147.128,53417.0,192.168.242.1,161.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x3A,******S*,0x3DF4374,0x0,24.0,0x400,54,0,62858,44,45056,,,,
05/11-03:47:58.826268 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51906.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11483,202,206848,,,,
05/11-03:47:59.824488 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51906.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11484,202,206848,,,,
05/11-03:48:00.822245 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51906.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11485,202,206848,,,,
05/11-03:48:01.819831 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51906.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11486,202,206848,,,,
05/11-03:49:26.572331 ,ICMP PING NMAP,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,44,0,24788,28,28672,8.0,0.0,44372.0,0.0
05/11-03:49:26.572331 ,ICMP PING,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x2A,,,,,,44,0,24788,28,28672,8.0,0.0,44372.0,0.0
05/11-03:49:26.572506 ,ICMP Timestamp Request,ICMP,192.168.147.128,,192.168.242.1,,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x36,,,,,,51,0,14629,40,40960,13.0,0.0,39357.0,0.0
05/11-03:49:26.573220 ,ICMP Echo Reply,ICMP,192.168.242.1,,192.168.147.128,,00:50:56:F3:DC:F2,00:0C:29:3F:CA:52,0x3C,,,,,,128,0,19791,28,28672,0.0,0.0,44372.0,0.0
05/11-03:49:27.855028 ,SNMP AgentX/tcp request,TCP,192.168.147.128,59488.0,192.168.242.1,705.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x3A,******S*,0x6973D32,0x0,24.0,0x400,42,0,19570,44,45056,,,,
05/11-03:49:27.857977 ,SNMP request tcp,TCP,192.168.147.128,59488.0,192.168.242.1,161.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x3A,******S*,0x6973D32,0x0,24.0,0x400,55,0,25040,44,45056,,,,
05/11-03:49:28.915122 ,SNMP AgentX/tcp request,TCP,192.168.147.128,59489.0,192.168.242.1,705.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x3A,******S*,0x6963D33,0x0,24.0,0x400,52,0,442,44,45056,,,,
05/11-03:49:28.922894 ,SNMP request tcp,TCP,192.168.147.128,59489.0,192.168.242.1,161.0,00:0C:29:3F:CA:52,00:50:56:F3:DC:F2,0x3A,******S*,0x6963D33,0x0,24.0,0x400,51,0,43662,44,45056,,,,
05/11-03:49:58.502904 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50944.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11487,202,206848,,,,
05/11-03:49:59.501367 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50944.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11488,202,206848,,,,
05/11-03:50:00.499293 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50944.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11489,202,206848,,,,
05/11-03:50:01.497991 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50944.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11490,202,206848,,,,
05/11-03:51:58.179794 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56052.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11491,202,206848,,,,
05/11-03:51:59.177813 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56052.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11492,202,206848,,,,
05/11-03:52:00.176350 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56052.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11493,202,206848,,,,
05/11-03:52:01.174396 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56052.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11494,202,206848,,,,
05/11-03:53:57.856157 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56831.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11495,202,206848,,,,
05/11-03:53:58.854288 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56831.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11496,202,206848,,,,
05/11-03:53:59.852280 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56831.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11497,202,206848,,,,
05/11-03:54:00.851089 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56831.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11498,202,206848,,,,
05/11-03:55:57.532208 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51983.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11499,202,206848,,,,
05/11-03:55:58.530417 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51983.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11500,202,206848,,,,
05/11-03:55:59.529017 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51983.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11501,202,206848,,,,
05/11-03:56:00.526551 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,51983.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11502,202,206848,,,,
05/11-03:57:57.208036 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,53728.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11503,202,206848,,,,
05/11-03:57:58.206209 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,53728.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11504,202,206848,,,,
05/11-03:57:59.204345 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,53728.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11505,202,206848,,,,
05/11-03:58:00.202198 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,53728.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11506,202,206848,,,,
05/11-03:59:56.885812 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,57637.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11507,202,206848,,,,
05/11-03:59:57.884393 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,57637.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11508,202,206848,,,,
05/11-03:59:58.883054 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,57637.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11509,202,206848,,,,
05/11-03:59:59.881328 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,57637.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11510,202,206848,,,,
05/11-04:01:56.561246 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,55381.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11511,202,206848,,,,
05/11-04:01:57.559858 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,55381.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11512,202,206848,,,,
05/11-04:01:58.557784 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,55381.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11513,202,206848,,,,
05/11-04:01:59.555189 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,55381.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11514,202,206848,,,,
05/11-04:03:56.237175 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56877.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11515,202,206848,,,,
05/11-04:03:57.235680 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56877.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11516,202,206848,,,,
05/11-04:03:58.234511 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56877.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11517,202,206848,,,,
05/11-04:03:59.232621 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,56877.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11518,202,206848,,,,
05/11-04:05:55.921352 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,54453.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11519,202,206848,,,,
05/11-04:05:56.919729 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,54453.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11520,202,206848,,,,
05/11-04:05:57.917775 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,54453.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11521,202,206848,,,,
05/11-04:05:58.917074 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,54453.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11522,202,206848,,,,
05/11-04:07:55.592238 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50571.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11523,202,206848,,,,
05/11-04:07:56.589246 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50571.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11524,202,206848,,,,
05/11-04:07:57.586748 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50571.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11525,202,206848,,,,
05/11-04:07:58.584237 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,50571.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11526,202,206848,,,,
05/11-04:09:55.269450 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,59210.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11527,202,206848,,,,
05/11-04:09:56.267896 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,59210.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11528,202,206848,,,,
05/11-04:09:57.266837 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,59210.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11529,202,206848,,,,
05/11-04:09:58.264758 ,SCAN UPnP service discover attempt,UDP,192.168.147.1,59210.0,239.255.255.250,1900.0,00:50:56:C0:00:08,01:00:5E:7F:FF:FA,0xD8,,,,,,1,0,11530,202,206848,,,,
